request_id,pickup_point,driver_id,status,request_timestamp,drop_timestamp,assigned_status,hour,dayofweek,timeslot,iscancelled
5425,City,23.0,Trip Completed,2016-07-15 02:23:00,2016-07-15 03:08:00,Assigned,2,Friday,Late Night,0
5488,City,23.0,Trip Completed,2016-07-15 04:53:00,2016-07-15 06:00:00,Assigned,4,Friday,Late Night,0
5781,City,23.0,Trip Completed,2016-07-15 08:35:00,2016-07-15 09:42:00,Assigned,8,Friday,Early Morning,0
5966,Airport,23.0,Trip Completed,2016-07-15 10:54:00,2016-07-15 11:58:00,Assigned,10,Friday,Morning,0
6122,City,23.0,Trip Completed,2016-07-15 15:26:00,2016-07-15 16:29:00,Assigned,15,Friday,Afternoon,0
357,Airport,24.0,Trip Completed,2016-07-11 08:00:00,2016-07-11 09:08:00,Assigned,8,Monday,Early Morning,0
1068,City,24.0,Trip Completed,2016-07-11 19:52:00,2016-07-11 20:48:00,Assigned,19,Monday,Evening,0
2689,Airport,24.0,Trip Completed,2016-07-13 00:34:00,2016-07-13 01:49:00,Assigned,0,Wednesday,Late Night,0
2791,City,24.0,Trip Completed,2016-07-13 04:56:00,2016-07-13 05:33:00,Assigned,4,Wednesday,Late Night,0
3321,City,24.0,Trip Completed,2016-07-13 12:23:00,2016-07-13 13:25:00,Assigned,12,Wednesday,Afternoon,0
3423,Airport,24.0,Trip Completed,2016-07-13 15:52:00,2016-07-13 16:50:00,Assigned,15,Wednesday,Afternoon,0
3761,Airport,24.0,Trip Completed,2016-07-13 20:35:00,2016-07-13 21:39:00,Assigned,20,Wednesday,Evening,0
4140,City,24.0,Trip Completed,2016-07-14 04:48:00,2016-07-14 06:05:00,Assigned,4,Thursday,Late Night,0
4656,City,24.0,Trip Completed,2016-07-14 12:06:00,2016-07-14 12:49:00,Assigned,12,Thursday,Afternoon,0
4931,Airport,24.0,Trip Completed,2016-07-14 18:21:00,2016-07-14 18:54:00,Assigned,18,Thursday,Evening,0
5268,City,24.0,Trip Completed,2016-07-14 21:29:00,2016-07-14 22:30:00,Assigned,21,Thursday,Night,0
5811,City,24.0,Trip Completed,2016-07-15 08:46:00,2016-07-15 09:26:00,Assigned,8,Friday,Early Morning,0
6139,Airport,24.0,Trip Completed,2016-07-15 15:45:00,2016-07-15 16:40:00,Assigned,15,Friday,Afternoon,0
6333,Airport,24.0,Trip Completed,2016-07-15 18:41:00,2016-07-15 19:53:00,Assigned,18,Friday,Evening,0
773,City,25.0,Trip Completed,2016-07-11 16:23:00,2016-07-11 17:21:00,Assigned,16,Monday,Afternoon,0
1123,City,25.0,Trip Completed,2016-07-11 20:20:00,2016-07-11 21:18:00,Assigned,20,Monday,Evening,0
2667,Airport,25.0,Trip Completed,2016-07-12 23:35:00,2016-07-13 00:40:00,Assigned,23,Tuesday,Night,0
2833,City,25.0,Trip Completed,2016-07-13 05:27:00,2016-07-13 06:19:00,Assigned,5,Wednesday,Early Morning,0
3396,City,25.0,Trip Completed,2016-07-13 14:59:00,2016-07-13 15:57:00,Assigned,14,Wednesday,Afternoon,0
3590,City,25.0,Trip Completed,2016-07-13 18:31:00,2016-07-13 19:31:00,Assigned,18,Wednesday,Evening,0
3762,City,25.0,Trip Completed,2016-07-13 20:38:00,2016-07-13 21:21:00,Assigned,20,Wednesday,Evening,0
4566,City,25.0,Trip Completed,2016-07-14 09:48:00,2016-07-14 10:22:00,Assigned,9,Thursday,Early Morning,0
4862,City,25.0,Trip Completed,2016-07-14 17:37:00,2016-07-14 18:41:00,Assigned,17,Thursday,Evening,0
5564,Airport,25.0,Trip Completed,2016-07-15 05:41:00,2016-07-15 06:53:00,Assigned,5,Friday,Early Morning,0
6187,City,25.0,Trip Completed,2016-07-15 17:11:00,2016-07-15 18:08:00,Assigned,17,Friday,Evening,0
6642,City,25.0,Trip Completed,2016-07-15 22:07:00,2016-07-15 22:54:00,Assigned,22,Friday,Night,0
322,City,26.0,Trip Completed,2016-07-11 07:31:00,2016-07-11 08:10:00,Assigned,7,Monday,Early Morning,0
793,City,26.0,Trip Completed,2016-07-11 17:04:00,2016-07-11 18:06:00,Assigned,17,Monday,Evening,0
898,Airport,26.0,Trip Completed,2016-07-11 18:14:00,2016-07-11 19:09:00,Assigned,18,Monday,Evening,0
1258,City,26.0,Trip Completed,2016-07-11 21:51:00,2016-07-11 23:00:00,Assigned,21,Monday,Night,0
2832,City,26.0,Trip Completed,2016-07-13 05:20:00,2016-07-13 06:14:00,Assigned,5,Wednesday,Early Morning,0
3139,City,26.0,Trip Completed,2016-07-13 08:54:00,2016-07-13 09:22:00,Assigned,8,Wednesday,Early Morning,0
3438,City,26.0,Trip Completed,2016-07-13 16:12:00,2016-07-13 17:13:00,Assigned,16,Wednesday,Afternoon,0
3966,Airport,26.0,Trip Completed,2016-07-13 22:50:00,2016-07-13 23:27:00,Assigned,22,Wednesday,Night,0
6401,Airport,26.0,Trip Completed,2016-07-15 19:33:00,2016-07-15 20:16:00,Assigned,19,Friday,Evening,0
204,City,27.0,Trip Completed,2016-07-11 06:04:00,2016-07-11 06:44:00,Assigned,6,Monday,Early Morning,0
632,Airport,27.0,Trip Completed,2016-07-11 12:20:00,2016-07-11 13:10:00,Assigned,12,Monday,Afternoon,0
763,City,27.0,Trip Completed,2016-07-11 16:19:00,2016-07-11 17:25:00,Assigned,16,Monday,Afternoon,0
1786,Airport,27.0,Trip Completed,2016-07-12 09:03:00,2016-07-12 09:58:00,Assigned,9,Tuesday,Early Morning,0
1968,City,27.0,Trip Completed,2016-07-12 12:10:00,2016-07-12 12:49:00,Assigned,12,Tuesday,Afternoon,0
2088,Airport,27.0,Trip Completed,2016-07-12 15:51:00,2016-07-12 17:02:00,Assigned,15,Tuesday,Afternoon,0
2473,Airport,27.0,Trip Completed,2016-07-12 20:43:00,2016-07-12 21:20:00,Assigned,20,Tuesday,Evening,0
2869,Airport,27.0,Trip Completed,2016-07-13 05:50:00,2016-07-13 06:27:00,Assigned,5,Wednesday,Early Morning,0
3742,Airport,27.0,Trip Completed,2016-07-13 20:24:00,2016-07-13 20:48:00,Assigned,20,Wednesday,Evening,0
4440,Airport,27.0,Trip Completed,2016-07-14 08:26:00,2016-07-14 09:00:00,Assigned,8,Thursday,Early Morning,0
5234,City,27.0,Trip Completed,2016-07-14 21:09:00,2016-07-14 21:52:00,Assigned,21,Thursday,Night,0
6354,Airport,27.0,Trip Completed,2016-07-15 18:59:00,2016-07-15 19:35:00,Assigned,18,Friday,Evening,0
6638,City,27.0,Trip Completed,2016-07-15 21:59:00,2016-07-15 23:13:00,Assigned,21,Friday,Night,0
84,City,28.0,Trip Completed,2016-07-11 04:50:00,2016-07-11 05:26:00,Assigned,4,Monday,Late Night,0
1199,City,28.0,Trip Completed,2016-07-11 21:17:00,2016-07-11 21:53:00,Assigned,21,Monday,Night,0
1676,Airport,28.0,Trip Completed,2016-07-12 07:44:00,2016-07-12 08:40:00,Assigned,7,Tuesday,Early Morning,0
2774,City,28.0,Trip Completed,2016-07-13 04:33:00,2016-07-13 05:13:00,Assigned,4,Wednesday,Late Night,0
3220,Airport,28.0,Trip Completed,2016-07-13 09:51:00,2016-07-13 10:24:00,Assigned,9,Wednesday,Early Morning,0
3718,Airport,28.0,Trip Completed,2016-07-13 19:56:00,2016-07-13 20:47:00,Assigned,19,Wednesday,Evening,0
4904,Airport,28.0,Trip Completed,2016-07-14 18:02:00,2016-07-14 18:58:00,Assigned,18,Thursday,Evening,0
6527,Airport,28.0,Trip Completed,2016-07-15 20:54:00,2016-07-15 21:53:00,Assigned,20,Friday,Evening,0
6710,City,28.0,Trip Completed,2016-07-15 23:02:00,2016-07-16 00:12:00,Assigned,23,Friday,Night,0
1584,Airport,29.0,Trip Completed,2016-07-12 06:26:00,2016-07-12 07:18:00,Assigned,6,Tuesday,Early Morning,0
1966,Airport,29.0,Trip Completed,2016-07-12 12:05:00,2016-07-12 13:12:00,Assigned,12,Tuesday,Afternoon,0
2827,City,29.0,Trip Completed,2016-07-13 05:18:00,2016-07-13 06:18:00,Assigned,5,Wednesday,Early Morning,0
2945,Airport,29.0,Trip Completed,2016-07-13 06:34:00,2016-07-13 07:28:00,Assigned,6,Wednesday,Early Morning,0
3365,City,29.0,Trip Completed,2016-07-13 13:47:00,2016-07-13 14:51:00,Assigned,13,Wednesday,Afternoon,0
3548,Airport,29.0,Trip Completed,2016-07-13 18:07:00,2016-07-13 19:12:00,Assigned,18,Wednesday,Evening,0
3753,City,29.0,Trip Completed,2016-07-13 20:30:00,2016-07-13 21:42:00,Assigned,20,Wednesday,Evening,0
4569,Airport,29.0,Trip Completed,2016-07-14 09:48:00,2016-07-14 10:49:00,Assigned,9,Thursday,Early Morning,0
6309,Airport,29.0,Trip Completed,2016-07-15 18:29:00,2016-07-15 19:42:00,Assigned,18,Friday,Evening,0
6437,City,29.0,Trip Completed,2016-07-15 19:53:00,2016-07-15 20:26:00,Assigned,19,Friday,Evening,0
517,Airport,30.0,Trip Completed,2016-07-11 09:45:00,2016-07-11 10:24:00,Assigned,9,Monday,Early Morning,0
1406,Airport,30.0,Trip Completed,2016-07-12 03:02:00,2016-07-12 03:55:00,Assigned,3,Tuesday,Late Night,0
1643,Airport,30.0,Trip Completed,2016-07-12 07:18:00,2016-07-12 08:10:00,Assigned,7,Tuesday,Early Morning,0
2108,Airport,30.0,Trip Completed,2016-07-12 16:14:00,2016-07-12 16:48:00,Assigned,16,Tuesday,Afternoon,0
2647,City,30.0,Trip Completed,2016-07-12 22:46:00,2016-07-12 23:18:00,Assigned,22,Tuesday,Night,0
3129,City,30.0,Trip Completed,2016-07-13 08:41:00,2016-07-13 09:41:00,Assigned,8,Wednesday,Early Morning,0
3738,Airport,30.0,Trip Completed,2016-07-13 20:15:00,2016-07-13 20:55:00,Assigned,20,Wednesday,Evening,0
4422,Airport,30.0,Trip Completed,2016-07-14 08:13:00,2016-07-14 09:13:00,Assigned,8,Thursday,Early Morning,0
4790,City,30.0,Trip Completed,2016-07-14 16:43:00,2016-07-14 17:56:00,Assigned,16,Thursday,Afternoon,0
5496,City,30.0,Trip Completed,2016-07-15 04:59:00,2016-07-15 05:34:00,Assigned,4,Friday,Late Night,0
6484,Airport,30.0,Trip Completed,2016-07-15 20:19:00,2016-07-15 21:01:00,Assigned,20,Friday,Evening,0
6731,Airport,30.0,Trip Completed,2016-07-15 23:23:00,2016-07-16 00:11:00,Assigned,23,Friday,Night,0
629,Airport,31.0,Trip Completed,2016-07-11 12:14:00,2016-07-11 13:00:00,Assigned,12,Monday,Afternoon,0
745,Airport,31.0,Trip Completed,2016-07-11 15:48:00,2016-07-11 16:45:00,Assigned,15,Monday,Afternoon,0
1064,City,31.0,Trip Completed,2016-07-11 19:53:00,2016-07-11 20:31:00,Assigned,19,Monday,Evening,0
1886,Airport,31.0,Trip Completed,2016-07-12 10:10:00,2016-07-12 10:35:00,Assigned,10,Tuesday,Morning,0
5608,Airport,31.0,Trip Completed,2016-07-15 06:18:00,2016-07-15 07:07:00,Assigned,6,Friday,Early Morning,0
5877,City,31.0,Trip Completed,2016-07-15 09:37:00,2016-07-15 10:08:00,Assigned,9,Friday,Early Morning,0
6100,Airport,31.0,Trip Completed,2016-07-15 14:44:00,2016-07-15 15:41:00,Assigned,14,Friday,Afternoon,0
6659,Airport,31.0,Trip Completed,2016-07-15 22:15:00,2016-07-15 23:07:00,Assigned,22,Friday,Night,0
2162,Airport,32.0,Trip Completed,2016-07-12 17:34:00,2016-07-12 18:33:00,Assigned,17,Tuesday,Evening,0
3294,Airport,32.0,Trip Completed,2016-07-13 11:23:00,2016-07-13 12:14:00,Assigned,11,Wednesday,Morning,0
3686,City,32.0,Trip Completed,2016-07-13 19:33:00,2016-07-13 20:34:00,Assigned,19,Wednesday,Evening,0
4784,City,32.0,Trip Completed,2016-07-14 16:41:00,2016-07-14 17:15:00,Assigned,16,Thursday,Afternoon,0
5896,City,32.0,Trip Completed,2016-07-15 09:47:00,2016-07-15 10:32:00,Assigned,9,Friday,Early Morning,0
6190,City,32.0,Trip Completed,2016-07-15 17:11:00,2016-07-15 17:55:00,Assigned,17,Friday,Evening,0
6551,City,32.0,Trip Completed,2016-07-15 21:03:00,2016-07-15 22:17:00,Assigned,21,Friday,Night,0
145,City,33.0,Trip Completed,2016-07-11 05:32:00,2016-07-11 06:37:00,Assigned,5,Monday,Early Morning,0
735,City,33.0,Trip Completed,2016-07-11 15:27:00,2016-07-11 16:32:00,Assigned,15,Monday,Afternoon,0
918,Airport,33.0,Trip Completed,2016-07-11 18:22:00,2016-07-11 19:04:00,Assigned,18,Monday,Evening,0
1478,City,33.0,Trip Completed,2016-07-12 05:16:00,2016-07-12 06:13:00,Assigned,5,Tuesday,Early Morning,0
1957,City,33.0,Trip Completed,2016-07-12 11:45:00,2016-07-12 12:55:00,Assigned,11,Tuesday,Morning,0
3097,City,33.0,Trip Completed,2016-07-13 08:15:00,2016-07-13 09:12:00,Assigned,8,Wednesday,Early Morning,0
3981,Airport,33.0,Trip Completed,2016-07-13 23:13:00,2016-07-13 23:38:00,Assigned,23,Wednesday,Night,0
4175,City,33.0,Trip Completed,2016-07-14 05:11:00,2016-07-14 06:15:00,Assigned,5,Thursday,Early Morning,0
6237,City,33.0,Trip Completed,2016-07-15 17:50:00,2016-07-15 18:49:00,Assigned,17,Friday,Evening,0
738,City,34.0,Trip Completed,2016-07-11 15:30:00,2016-07-11 16:44:00,Assigned,15,Monday,Afternoon,0
2731,City,34.0,Trip Completed,2016-07-13 02:38:00,2016-07-13 03:16:00,Assigned,2,Wednesday,Late Night,0
2863,Airport,34.0,Trip Completed,2016-07-13 05:46:00,2016-07-13 06:22:00,Assigned,5,Wednesday,Early Morning,0
3528,Airport,34.0,Trip Completed,2016-07-13 17:50:00,2016-07-13 18:17:00,Assigned,17,Wednesday,Evening,0
4653,City,34.0,Trip Completed,2016-07-14 11:58:00,2016-07-14 12:55:00,Assigned,11,Thursday,Morning,0
5042,City,34.0,Trip Completed,2016-07-14 19:21:00,2016-07-14 20:05:00,Assigned,19,Thursday,Evening,0
360,Airport,35.0,Trip Completed,2016-07-11 08:02:00,2016-07-11 09:05:00,Assigned,8,Monday,Early Morning,0
771,Airport,35.0,Trip Completed,2016-07-11 16:19:00,2016-07-11 17:34:00,Assigned,16,Monday,Afternoon,0
1274,City,35.0,Trip Completed,2016-07-11 22:01:00,2016-07-11 23:21:00,Assigned,22,Monday,Night,0
1501,City,35.0,Trip Completed,2016-07-12 05:41:00,2016-07-12 06:47:00,Assigned,5,Tuesday,Early Morning,0
1972,City,35.0,Trip Completed,2016-07-12 12:22:00,2016-07-12 12:43:00,Assigned,12,Tuesday,Afternoon,0
2871,City,35.0,Trip Completed,2016-07-13 05:53:00,2016-07-13 07:00:00,Assigned,5,Wednesday,Early Morning,0
3395,City,35.0,Trip Completed,2016-07-13 14:52:00,2016-07-13 15:33:00,Assigned,14,Wednesday,Afternoon,0
3572,City,35.0,Trip Completed,2016-07-13 18:25:00,2016-07-13 19:31:00,Assigned,18,Wednesday,Evening,0
4118,Airport,35.0,Trip Completed,2016-07-14 04:28:00,2016-07-14 05:26:00,Assigned,4,Thursday,Late Night,0
4739,City,35.0,Trip Completed,2016-07-14 14:52:00,2016-07-14 15:37:00,Assigned,14,Thursday,Afternoon,0
6556,City,35.0,Trip Completed,2016-07-15 21:09:00,2016-07-15 21:38:00,Assigned,21,Friday,Night,0
6677,Airport,35.0,Trip Completed,2016-07-15 22:29:00,2016-07-15 23:22:00,Assigned,22,Friday,Night,0
1104,Airport,36.0,Trip Completed,2016-07-11 20:17:00,2016-07-11 21:20:00,Assigned,20,Monday,Evening,0
1596,Airport,36.0,Trip Completed,2016-07-12 06:39:00,2016-07-12 07:30:00,Assigned,6,Tuesday,Early Morning,0
1835,Airport,36.0,Trip Completed,2016-07-12 09:35:00,2016-07-12 10:30:00,Assigned,9,Tuesday,Early Morning,0
2110,Airport,36.0,Trip Completed,2016-07-12 16:19:00,2016-07-12 17:12:00,Assigned,16,Tuesday,Afternoon,0
2759,Airport,36.0,Trip Completed,2016-07-13 03:50:00,2016-07-13 04:33:00,Assigned,3,Wednesday,Late Night,0
3010,Airport,36.0,Trip Completed,2016-07-13 07:26:00,2016-07-13 08:40:00,Assigned,7,Wednesday,Early Morning,0
3403,City,36.0,Trip Completed,2016-07-13 15:16:00,2016-07-13 15:45:00,Assigned,15,Wednesday,Afternoon,0
3856,Airport,36.0,Trip Completed,2016-07-13 21:34:00,2016-07-13 22:26:00,Assigned,21,Wednesday,Night,0
4472,City,36.0,Trip Completed,2016-07-14 08:39:00,2016-07-14 09:55:00,Assigned,8,Thursday,Early Morning,0
5199,City,36.0,Trip Completed,2016-07-14 20:50:00,2016-07-14 21:57:00,Assigned,20,Thursday,Evening,0
5612,City,36.0,Trip Completed,2016-07-15 06:15:00,2016-07-15 07:17:00,Assigned,6,Friday,Early Morning,0
6614,Airport,36.0,Trip Completed,2016-07-15 21:40:00,2016-07-15 22:56:00,Assigned,21,Friday,Night,0
191,Airport,37.0,Trip Completed,2016-07-11 05:55:00,2016-07-11 06:45:00,Assigned,5,Monday,Early Morning,0
333,City,37.0,Trip Completed,2016-07-11 07:43:00,2016-07-11 08:53:00,Assigned,7,Monday,Early Morning,0
488,Airport,37.0,Trip Completed,2016-07-11 09:35:00,2016-07-11 10:20:00,Assigned,9,Monday,Early Morning,0
1780,City,37.0,Trip Completed,2016-07-12 08:58:00,2016-07-12 09:45:00,Assigned,8,Tuesday,Early Morning,0
2235,Airport,37.0,Trip Completed,2016-07-12 18:12:00,2016-07-12 19:14:00,Assigned,18,Tuesday,Evening,0
2516,City,37.0,Trip Completed,2016-07-12 21:05:00,2016-07-12 22:18:00,Assigned,21,Tuesday,Night,0
4209,City,37.0,Trip Completed,2016-07-14 05:37:00,2016-07-14 06:42:00,Assigned,5,Thursday,Early Morning,0
4726,City,37.0,Trip Completed,2016-07-14 13:52:00,2016-07-14 15:04:00,Assigned,13,Thursday,Afternoon,0
5088,Airport,37.0,Trip Completed,2016-07-14 19:52:00,2016-07-14 21:06:00,Assigned,19,Thursday,Evening,0
5352,Airport,37.0,Trip Completed,2016-07-14 23:01:00,2016-07-14 23:45:00,Assigned,23,Thursday,Night,0
6024,Airport,37.0,Trip Completed,2016-07-15 12:43:00,2016-07-15 13:55:00,Assigned,12,Friday,Afternoon,0
6196,Airport,37.0,Trip Completed,2016-07-15 17:19:00,2016-07-15 18:03:00,Assigned,17,Friday,Evening,0
6297,City,37.0,Trip Completed,2016-07-15 18:21:00,2016-07-15 18:57:00,Assigned,18,Friday,Evening,0
125,City,38.0,Trip Completed,2016-07-11 05:12:00,2016-07-11 06:17:00,Assigned,5,Monday,Early Morning,0
1611,City,38.0,Trip Completed,2016-07-12 06:49:00,2016-07-12 07:44:00,Assigned,6,Tuesday,Early Morning,0
1814,City,38.0,Trip Completed,2016-07-12 09:19:00,2016-07-12 09:59:00,Assigned,9,Tuesday,Early Morning,0
3088,City,38.0,Trip Completed,2016-07-13 08:12:00,2016-07-13 09:01:00,Assigned,8,Wednesday,Early Morning,0
3384,Airport,38.0,Trip Completed,2016-07-13 14:40:00,2016-07-13 15:34:00,Assigned,14,Wednesday,Afternoon,0
4218,Airport,38.0,Trip Completed,2016-07-14 05:38:00,2016-07-14 06:24:00,Assigned,5,Thursday,Early Morning,0
5757,City,38.0,Trip Completed,2016-07-15 08:12:00,2016-07-15 09:17:00,Assigned,8,Friday,Early Morning,0
5958,Airport,38.0,Trip Completed,2016-07-15 10:48:00,2016-07-15 11:49:00,Assigned,10,Friday,Morning,0
6314,City,38.0,Trip Completed,2016-07-15 18:31:00,2016-07-15 19:30:00,Assigned,18,Friday,Evening,0
249,City,39.0,Trip Completed,2016-07-11 06:31:00,2016-07-11 07:14:00,Assigned,6,Monday,Early Morning,0
728,City,39.0,Trip Completed,2016-07-11 15:05:00,2016-07-11 16:09:00,Assigned,15,Monday,Afternoon,0
3042,City,39.0,Trip Completed,2016-07-13 07:38:00,2016-07-13 08:32:00,Assigned,7,Wednesday,Early Morning,0
3620,City,39.0,Trip Completed,2016-07-13 18:54:00,2016-07-13 20:08:00,Assigned,18,Wednesday,Evening,0
4276,City,39.0,Trip Completed,2016-07-14 06:22:00,2016-07-14 07:23:00,Assigned,6,Thursday,Early Morning,0
4735,City,39.0,Trip Completed,2016-07-14 14:43:00,2016-07-14 15:51:00,Assigned,14,Thursday,Afternoon,0
1353,Airport,40.0,Trip Completed,2016-07-11 23:51:00,2016-07-12 00:34:00,Assigned,23,Monday,Night,0
1568,City,40.0,Trip Completed,2016-07-12 06:18:00,2016-07-12 06:52:00,Assigned,6,Tuesday,Early Morning,0
2465,City,40.0,Trip Completed,2016-07-12 20:38:00,2016-07-12 21:37:00,Assigned,20,Tuesday,Evening,0
3688,City,40.0,Trip Completed,2016-07-13 19:39:00,2016-07-13 20:40:00,Assigned,19,Wednesday,Evening,0
4727,City,40.0,Trip Completed,2016-07-14 14:06:00,2016-07-14 15:02:00,Assigned,14,Thursday,Afternoon,0
5348,City,40.0,Trip Completed,2016-07-14 22:50:00,2016-07-14 23:45:00,Assigned,22,Thursday,Night,0
6537,Airport,40.0,Trip Completed,2016-07-15 20:52:00,2016-07-15 22:03:00,Assigned,20,Friday,Evening,0
1941,Airport,41.0,Trip Completed,2016-07-12 11:29:00,2016-07-12 12:09:00,Assigned,11,Tuesday,Morning,0
3766,Airport,41.0,Trip Completed,2016-07-13 20:33:00,2016-07-13 21:24:00,Assigned,20,Wednesday,Evening,0
4243,Airport,41.0,Trip Completed,2016-07-14 06:02:00,2016-07-14 06:37:00,Assigned,6,Thursday,Early Morning,0
4717,Airport,41.0,Trip Completed,2016-07-14 13:42:00,2016-07-14 14:36:00,Assigned,13,Thursday,Afternoon,0
5682,City,41.0,Trip Completed,2016-07-15 07:16:00,2016-07-15 08:24:00,Assigned,7,Friday,Early Morning,0
6343,City,41.0,Trip Completed,2016-07-15 18:44:00,2016-07-15 19:21:00,Assigned,18,Friday,Evening,0
6726,Airport,41.0,Trip Completed,2016-07-15 23:22:00,2016-07-16 00:12:00,Assigned,23,Friday,Night,0
238,City,42.0,Trip Completed,2016-07-11 06:27:00,2016-07-11 07:15:00,Assigned,6,Monday,Early Morning,0
2624,City,42.0,Trip Completed,2016-07-12 22:16:00,2016-07-12 23:17:00,Assigned,22,Tuesday,Night,0
2787,City,42.0,Trip Completed,2016-07-13 04:54:00,2016-07-13 05:29:00,Assigned,4,Wednesday,Late Night,0
3992,City,42.0,Trip Completed,2016-07-13 23:24:00,2016-07-14 00:04:00,Assigned,23,Wednesday,Night,0
4974,City,42.0,Trip Completed,2016-07-14 18:44:00,2016-07-14 19:16:00,Assigned,18,Thursday,Evening,0
5478,Airport,42.0,Trip Completed,2016-07-15 04:43:00,2016-07-15 05:44:00,Assigned,4,Friday,Late Night,0
5641,City,42.0,Trip Completed,2016-07-15 06:46:00,2016-07-15 07:16:00,Assigned,6,Friday,Early Morning,0
128,City,43.0,Trip Completed,2016-07-11 05:12:00,2016-07-11 05:48:00,Assigned,5,Monday,Early Morning,0
627,City,43.0,Trip Completed,2016-07-11 12:12:00,2016-07-11 13:10:00,Assigned,12,Monday,Afternoon,0
1766,Airport,43.0,Trip Completed,2016-07-12 08:45:00,2016-07-12 09:52:00,Assigned,8,Tuesday,Early Morning,0
2089,City,43.0,Trip Completed,2016-07-12 15:49:00,2016-07-12 16:32:00,Assigned,15,Tuesday,Afternoon,0
3565,City,43.0,Trip Completed,2016-07-13 18:13:00,2016-07-13 18:50:00,Assigned,18,Wednesday,Evening,0
3954,Airport,43.0,Trip Completed,2016-07-13 22:43:00,2016-07-14 00:03:00,Assigned,22,Wednesday,Night,0
4204,City,43.0,Trip Completed,2016-07-14 05:36:00,2016-07-14 06:23:00,Assigned,5,Thursday,Early Morning,0
4651,City,43.0,Trip Completed,2016-07-14 11:54:00,2016-07-14 12:47:00,Assigned,11,Thursday,Morning,0
5814,City,43.0,Trip Completed,2016-07-15 08:43:00,2016-07-15 09:55:00,Assigned,8,Friday,Early Morning,0
6062,City,43.0,Trip Completed,2016-07-15 13:48:00,2016-07-15 14:51:00,Assigned,13,Friday,Afternoon,0
118,Airport,44.0,Trip Completed,2016-07-11 05:11:00,2016-07-11 05:52:00,Assigned,5,Monday,Early Morning,0
339,Airport,44.0,Trip Completed,2016-07-11 07:49:00,2016-07-11 08:45:00,Assigned,7,Monday,Early Morning,0
766,City,44.0,Trip Completed,2016-07-11 16:23:00,2016-07-11 17:27:00,Assigned,16,Monday,Afternoon,0
1133,Airport,44.0,Trip Completed,2016-07-11 20:27:00,2016-07-11 21:31:00,Assigned,20,Monday,Evening,0
2458,City,44.0,Trip Completed,2016-07-12 20:33:00,2016-07-12 21:33:00,Assigned,20,Tuesday,Evening,0
3060,Airport,44.0,Trip Completed,2016-07-13 07:56:00,2016-07-13 09:12:00,Assigned,7,Wednesday,Early Morning,0
3653,City,44.0,Trip Completed,2016-07-13 19:18:00,2016-07-13 19:51:00,Assigned,19,Wednesday,Evening,0
4321,City,44.0,Trip Completed,2016-07-14 06:56:00,2016-07-14 07:47:00,Assigned,6,Thursday,Early Morning,0
5672,Airport,44.0,Trip Completed,2016-07-15 07:07:00,2016-07-15 07:59:00,Assigned,7,Friday,Early Morning,0
1698,City,45.0,Trip Completed,2016-07-12 07:56:00,2016-07-12 08:56:00,Assigned,7,Tuesday,Early Morning,0
2098,City,45.0,Trip Completed,2016-07-12 16:12:00,2016-07-12 16:42:00,Assigned,16,Tuesday,Afternoon,0
2733,City,45.0,Trip Completed,2016-07-13 02:37:00,2016-07-13 03:45:00,Assigned,2,Wednesday,Late Night,0
2917,Airport,45.0,Trip Completed,2016-07-13 06:21:00,2016-07-13 06:53:00,Assigned,6,Wednesday,Early Morning,0
3151,Airport,45.0,Trip Completed,2016-07-13 09:00:00,2016-07-13 09:38:00,Assigned,9,Wednesday,Early Morning,0
3358,City,45.0,Trip Completed,2016-07-13 13:30:00,2016-07-13 14:38:00,Assigned,13,Wednesday,Afternoon,0
